,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5977920,407,PAYMENT,25974.69,C592008171,0.0,0.0,M1163415283,0.0,0.0,0,0
4422207,322,PAYMENT,25573.0,C2063405880,300341.0,274768.0,M1644374035,0.0,0.0,0,0
4692856,331,CASH_IN,606354.34,C838556944,1707808.8,2314163.14,C149093371,1297857.51,691503.17,0,0
2235644,186,PAYMENT,5825.84,C1479283280,0.0,0.0,M943857731,0.0,0.0,0,0
3630883,274,PAYMENT,485.97,C1360028474,185690.52,185204.55,M89785296,0.0,0.0,0,0
5218108,370,PAYMENT,21262.1,C2096811072,16873.09,0.0,M95356819,0.0,0.0,0,0
1273950,135,PAYMENT,16779.43,C1275281930,34360.7,17581.27,M99458156,0.0,0.0,0,0
4359702,309,PAYMENT,4124.65,C1250504909,1016.12,0.0,M1429536258,0.0,0.0,0,0
5107066,355,CASH_IN,193485.58,C142356049,2981174.29,3174659.87,C911937590,682321.66,488836.07,0,0
5567652,393,CASH_OUT,182656.19,C373658814,560696.96,378040.77,C409274214,202669.91,385326.1,0,0
907917,43,CASH_IN,213201.22,C1421122365,11508416.76,11721617.98,C1712008505,574976.86,361775.64,0,0
2876764,227,PAYMENT,5514.8,C1773014939,0.0,0.0,M808124752,0.0,0.0,0,0
163528,12,CASH_OUT,82130.26,C419787875,0.0,0.0,C1589572557,305796.57,459448.95,0,0
5768811,400,CASH_OUT,127154.26,C646620452,0.0,0.0,C1917234339,944821.63,1071975.89,0,0
3666823,276,TRANSFER,418157.2,C134595958,0.0,0.0,C322199003,445074.96,863232.16,0,0
3464120,257,CASH_IN,48559.38,C2008153218,483227.58,531786.96,C1263418514,7128878.13,7080318.75,0,0
1889932,165,CASH_OUT,258592.2,C1423506886,0.0,0.0,C1337000155,997935.07,1256527.27,0,0
3451783,257,PAYMENT,11914.04,C1625882394,146442.0,134527.96,M2068115768,0.0,0.0,0,0
5134391,356,PAYMENT,28996.07,C1113598860,0.0,0.0,M155639587,0.0,0.0,0,0
4271615,307,CASH_OUT,155288.41,C299451664,10165.0,0.0,C1521598496,56481.76,211770.17,0,0
363754,17,CASH_OUT,381192.96,C373693527,12022.0,0.0,C2036735333,78173.04,423549.96,0,0
5446691,379,CASH_IN,78410.39,C2129465248,2650435.09,2728845.49,C928177951,2663761.93,2925402.7,0,0
28008,8,CASH_OUT,253416.78,C1738530786,0.0,0.0,C1090263069,683682.19,1260609.49,0,0
3489661,258,CASH_OUT,237808.91,C1689082056,6248.0,0.0,C981963747,0.0,237808.91,0,0
3588506,262,CASH_IN,634158.06,C2053741540,6015112.24,6649270.3,C779037911,3113097.71,2478939.65,0,0
585795,33,CASH_IN,7248.41,C92533741,1141320.3,1148568.72,C550001304,99030.0,91781.59,0,0
5880841,403,TRANSFER,1517608.72,C921292867,0.0,0.0,C670087660,12745507.16,14263115.88,0,0
4242640,306,CASH_OUT,239621.56,C1488075378,0.0,0.0,C1280343455,405173.35,644794.91,0,0
2769856,213,CASH_OUT,93411.16,C1582126726,0.0,0.0,C1044117309,474778.78,568189.94,0,0
3432164,256,PAYMENT,21343.76,C1814352995,0.0,0.0,M1933349671,0.0,0.0,0,0
5709755,398,PAYMENT,39052.26,C502104447,339941.79,300889.53,M1903887807,0.0,0.0,0,0
6103111,524,CASH_OUT,268137.51,C1412276698,0.0,0.0,C1555777479,457979.1,726116.61,0,0
1627306,157,CASH_OUT,159724.41,C174131127,0.0,0.0,C315731940,988714.05,1463633.85,0,0
184978,13,CASH_OUT,277937.91,C1199905556,185683.99,0.0,C1407569665,30281.37,100538.95,0,0
3530350,259,CASH_OUT,150714.29,C505217390,11570.0,0.0,C313240320,0.0,150714.29,0,0
5789348,401,PAYMENT,18933.46,C1693925952,32751.0,13817.54,M960663930,0.0,0.0,0,0
4058215,300,PAYMENT,24281.8,C918470940,0.0,0.0,M1841061157,0.0,0.0,0,0
5137971,356,CASH_OUT,144866.59,C1618845038,0.0,0.0,C727774960,2714875.15,2859741.74,0,0
5144662,356,CASH_IN,260208.74,C1985696302,9763392.47,10023601.2,C1394461672,1747230.0,1487021.26,0,0
1643664,157,PAYMENT,7761.88,C158541936,376753.97,368992.09,M742174590,0.0,0.0,0,0
5747029,399,CASH_OUT,43132.09,C677158052,40546.0,0.0,C431224160,894673.45,937805.54,0,0
1504197,143,PAYMENT,5295.66,C1286184424,0.0,0.0,M1575479536,0.0,0.0,0,0
1866233,164,CASH_OUT,287232.22,C1026702956,0.0,0.0,C1421584804,10066343.84,10353576.06,0,0
428917,18,CASH_IN,96605.93,C2130075439,2516044.84,2612650.77,C1224899006,289720.31,193114.38,0,0
2643431,209,PAYMENT,2563.67,C764048062,645510.86,642947.19,M558278952,0.0,0.0,0,0
2042305,181,CASH_OUT,397410.85,C1506522005,108187.0,0.0,C34063473,479819.93,877230.78,0,0
623695,34,CASH_OUT,350452.61,C247141491,38596.95,0.0,C383371416,4309062.07,5323224.08,0,0
4265283,307,CASH_OUT,176843.51,C1982276086,0.0,0.0,C737351590,1933594.97,2110438.49,0,0
4905273,349,CASH_OUT,80089.03,C655070055,0.0,0.0,C85669447,3507812.16,3587901.19,0,0
3530809,259,TRANSFER,96048.4,C292572309,0.0,0.0,C1395820996,3311100.33,3407148.73,0,0
692834,36,PAYMENT,3677.56,C1521124790,0.0,0.0,M198792921,0.0,0.0,0,0
3180388,239,CASH_IN,167698.84,C1007041470,7730095.63,7897794.46,C1464144175,1242623.82,1074924.98,0,0
444035,19,PAYMENT,7092.64,C537947302,6695.0,0.0,M724732975,0.0,0.0,0,0
149252,12,PAYMENT,4284.96,C610353277,39754.0,35469.04,M1204263354,0.0,0.0,0,0
2896670,228,PAYMENT,2425.1,C1113926702,0.0,0.0,M1068581074,0.0,0.0,0,0
3597018,263,CASH_IN,25499.0,C72164853,10344910.92,10370409.92,C1615023406,737549.43,712050.43,0,0
6094663,522,TRANSFER,140993.56,C516684174,44885.55,0.0,C488821834,3864134.27,4005127.83,0,0
4779320,335,TRANSFER,464863.56,C1250487248,29936.0,0.0,C587245239,288874.39,753737.95,0,0
461033,19,PAYMENT,11848.78,C861479228,209269.67,197420.89,M223450639,0.0,0.0,0,0
3690221,277,CASH_IN,57398.97,C2090675258,7086221.29,7143620.26,C1540621281,312576.34,255177.37,0,0
5469057,379,DEBIT,4961.81,C337249086,86357.0,81395.19,C1161462569,107548.47,112510.28,0,0
2060607,181,CASH_OUT,137629.42,C1445343025,2785.0,0.0,C1925620197,550700.2,688329.62,0,0
2517460,205,PAYMENT,7550.64,C1167981190,0.0,0.0,M242415479,0.0,0.0,0,0
1265726,135,CASH_OUT,3334.8,C946574537,5028.0,1693.2,C806601327,196954.43,200289.23,0,0
4060816,300,CASH_IN,245787.12,C43150811,62425.0,308212.12,C696001915,308992.42,63205.31,0,0
5075755,355,CASH_OUT,151981.63,C784256407,0.0,0.0,C457415624,197343.57,349325.2,0,0
3570314,260,TRANSFER,162896.58,C611555342,26054.0,0.0,C1544079713,236935.41,399831.98,0,0
4479360,324,CASH_OUT,206596.46,C2103077516,150487.0,0.0,C11386900,0.0,206596.46,0,0
3529921,259,PAYMENT,435.53,C2085144223,0.0,0.0,M129783333,0.0,0.0,0,0
575418,25,CASH_IN,495168.62,C941748988,533381.56,1028550.18,C1928995349,6678596.31,6183427.69,0,0
1132847,131,TRANSFER,7560.19,C659446613,18478.0,10917.81,C1537934818,94120.62,101680.8,0,0
2948513,230,PAYMENT,17218.5,C496932837,0.0,0.0,M1371336979,0.0,0.0,0,0
161119,12,CASH_OUT,40399.79,C247408163,125807.7,85407.91,C813236295,0.0,40399.79,0,0
1035890,94,PAYMENT,19039.69,C1903733088,0.0,0.0,M142141693,0.0,0.0,0,0
235328,14,CASH_IN,225314.18,C437266851,215415.83,440730.0,C1310864170,627439.26,218626.72,0,0
4059246,300,PAYMENT,29998.86,C1124964534,0.0,0.0,M1170885951,0.0,0.0,0,0
2830202,226,CASH_OUT,141821.4,C1378967545,0.0,0.0,C876142743,1812286.79,1954108.19,0,0
5594824,394,CASH_OUT,145804.08,C472625474,0.0,0.0,C399098458,4422638.93,4568443.01,0,0
1529011,153,CASH_IN,46147.74,C1968249274,16083892.7,16130040.44,C1737918957,13803896.3,13757748.55,0,0
6277413,640,CASH_IN,218869.74,C929168472,0.0,218869.74,C1638109421,354654.6,135784.86,0,0
15316,8,PAYMENT,2893.71,C1089623384,0.0,0.0,M998964671,0.0,0.0,0,0
5079125,355,CASH_OUT,79778.15,C807344240,0.0,0.0,C879308316,31396.37,111174.52,0,0
4959704,351,CASH_OUT,296393.58,C1416068925,284024.0,0.0,C933759716,2668171.03,2964564.61,0,0
6353416,705,CASH_OUT,55639.31,C869626071,0.0,0.0,C1893925012,721129.32,776768.63,0,0
2876141,227,PAYMENT,24722.84,C1524868913,0.0,0.0,M1885580874,0.0,0.0,0,0
5264456,372,CASH_OUT,161350.77,C1429526029,237071.0,75720.23,C727527004,371255.12,532605.88,0,0
2069349,181,CASH_OUT,308271.09,C630737743,0.0,0.0,C334900686,360594.17,623691.4,0,0
4862300,348,CASH_IN,168243.12,C51251540,878519.73,1046762.85,C524991582,3988265.9,3820022.78,0,0
5736448,399,CASH_OUT,162585.48,C1364639413,0.0,0.0,C1378750918,1997231.67,2159817.15,0,0
2662662,210,CASH_OUT,245955.96,C540078047,16038.0,0.0,C1721342812,255916.59,501872.55,0,0
6650,6,CASH_IN,214086.09,C1303293320,5025008.83,5239094.93,C232834050,248600.0,0.0,0,0
5582801,393,CASH_OUT,78247.99,C928373794,21521.0,0.0,C463462921,0.0,78247.99,0,0
5915755,404,CASH_OUT,117240.45,C706088824,877.0,0.0,C1287853875,0.0,117240.45,0,0
902223,43,CASH_OUT,84163.41,C753005305,16478.0,0.0,C63974068,0.0,84163.41,0,0
2837291,226,CASH_OUT,99117.34,C530762017,15227.0,0.0,C1100388348,239575.97,338693.31,0,0
4251590,306,CASH_IN,163266.36,C1602178032,6055.0,169321.36,C500559932,998825.53,835559.17,0,0
3548928,260,CASH_IN,221781.89,C151059528,8081617.75,8303399.64,C1252959576,415259.53,193477.64,0,0
264914,15,PAYMENT,11647.08,C1264712553,30370.0,18722.92,M215391829,0.0,0.0,0,0
3219780,250,CASH_OUT,361853.14,C493338509,53432.0,0.0,C386725590,277756.12,639609.26,0,0
1652645,158,CASH_OUT,178025.76,C1454061768,29907.0,0.0,C1251216254,0.0,306867.11,0,0
1986372,179,TRANSFER,208789.7,C1551421453,0.0,0.0,C828756152,221026.67,287018.29,0,0
2992357,232,TRANSFER,159345.06,C1565000969,38977.0,0.0,C481527567,843023.69,1002368.75,0,0
3059608,234,PAYMENT,41410.79,C1935261752,446.0,0.0,M1832486599,0.0,0.0,0,0
1241729,134,CASH_IN,111968.43,C1890208618,7321831.39,7433799.82,C364803523,131320.75,19352.32,0,0
2533880,205,PAYMENT,13274.82,C404698062,0.0,0.0,M1135663314,0.0,0.0,0,0
277128,15,CASH_OUT,130596.72,C219679955,80025.0,0.0,C423468445,1041672.35,1172269.07,0,0
1035316,94,CASH_IN,68991.54,C1623673859,2352886.94,2421878.48,C390930468,6100772.6,6031781.06,0,0
4692314,331,CASH_OUT,46270.63,C1589521182,510070.0,463799.37,C78967259,2282283.35,2328553.99,0,0
2508755,205,CASH_OUT,142199.76,C1408487781,0.0,0.0,C953555313,2482617.48,2624817.24,0,0
6317249,687,CASH_IN,149715.99,C326487197,19801.0,169516.99,C1117369562,542152.72,392436.73,0,0
435210,18,PAYMENT,5238.49,C338839067,0.0,0.0,M841161845,0.0,0.0,0,0
3253773,251,PAYMENT,21855.43,C928089245,53155.0,31299.57,M2085000259,0.0,0.0,0,0
2588807,207,CASH_IN,186089.07,C707237951,18741430.22,18927519.29,C1673609050,1139859.95,953770.88,0,0
2917637,229,CASH_IN,162001.31,C880481903,15155831.97,15317833.29,C764424672,475606.31,313604.99,0,0
4246179,306,CASH_OUT,47884.15,C435656562,75106.25,27222.1,C622524662,399580.6,447464.75,0,0
121102,11,CASH_OUT,122545.24,C2086878771,0.0,0.0,C773765215,342993.67,465538.92,0,0
6008878,439,PAYMENT,15544.52,C720704388,0.0,0.0,M465862871,0.0,0.0,0,0
4731060,332,PAYMENT,5854.99,C402710334,30510.04,24655.05,M701680047,0.0,0.0,0,0
1179770,132,CASH_OUT,98572.19,C1924915788,327361.62,228789.43,C2047938332,410006.68,508578.87,0,0
5181802,359,PAYMENT,111.79,C2024417908,12673.0,12561.21,M1608227030,0.0,0.0,0,0
5867240,403,CASH_OUT,39659.48,C1819674325,150.0,0.0,C420430549,0.0,39659.48,0,0
5773200,400,PAYMENT,9765.13,C2011107985,11686.0,1920.87,M363453267,0.0,0.0,0,0
709052,37,PAYMENT,4383.42,C1958614006,141027.0,136643.58,M1880986784,0.0,0.0,0,0
2789486,215,CASH_IN,63006.02,C1607415703,5996532.16,6059538.18,C1219328534,488874.81,425868.78,0,0
1770056,162,CASH_IN,263797.66,C1344989654,2086.0,265883.66,C2021705319,0.0,0.0,0,0
613451,34,CASH_IN,61776.06,C1374159525,65.0,61841.06,C808904348,6213886.29,6292628.75,0,0
2404456,202,CASH_OUT,146611.07,C1045416016,11519.0,0.0,C26048847,122153.0,268764.07,0,0
1520227,153,CASH_IN,250700.88,C8829443,108814.0,359514.88,C715767926,0.0,0.0,0,0
4488167,324,PAYMENT,11612.31,C874152571,38620.59,27008.28,M1821299173,0.0,0.0,0,0
4945718,351,CASH_OUT,242409.35,C1913563785,7282.0,0.0,C1259246235,1791276.63,2033685.98,0,0
4708424,331,CASH_IN,155496.01,C1389862957,13983.0,169479.01,C1524601676,0.0,0.0,0,0
1785335,162,PAYMENT,4523.85,C902356689,24210.0,19686.15,M1565260058,0.0,0.0,0,0
3443799,257,PAYMENT,6697.21,C973262578,502863.0,496165.79,M1107853008,0.0,0.0,0,0
4871222,348,CASH_OUT,84457.19,C482227188,47332.54,0.0,C1352628777,331481.75,415938.93,0,0
1721345,160,CASH_OUT,145111.2,C867470335,943.0,0.0,C1916757638,182826.55,427854.89,0,0
6232222,592,CASH_OUT,7471.26,C1711926126,15551.0,8079.74,C1344624917,1696633.72,1704104.98,0,0
5210565,370,CASH_IN,168288.49,C583885520,4454989.97,4623278.46,C945587222,410593.37,242304.88,0,0
5866962,403,PAYMENT,13642.73,C880791599,54366.0,40723.27,M176306089,0.0,0.0,0,0
5230965,371,CASH_OUT,301624.86,C1675669949,0.0,0.0,C1162184506,326203.89,627828.75,0,0
5758652,400,CASH_OUT,80658.34,C430175,0.0,0.0,C1513297434,3526534.14,3607192.48,0,0
5417162,378,PAYMENT,9135.32,C633638467,0.0,0.0,M1593576589,0.0,0.0,0,0
1780381,162,PAYMENT,1456.51,C1998983,0.0,0.0,M1666161798,0.0,0.0,0,0
5315271,374,CASH_OUT,190268.94,C198851112,0.0,0.0,C614443215,1928527.06,2118796.0,0,0
6214304,589,PAYMENT,13169.18,C1000543423,0.0,0.0,M1190502246,0.0,0.0,0,0
1251919,134,CASH_OUT,353602.34,C890272731,20823.0,0.0,C1540214605,6884906.25,7238508.59,0,0
3121102,236,PAYMENT,246.94,C1282897345,0.0,0.0,M1665000506,0.0,0.0,0,0
1996753,179,PAYMENT,2117.11,C1452821682,0.0,0.0,M356442245,0.0,0.0,0,0
2476043,204,TRANSFER,787338.32,C1648730903,28120.0,0.0,C174210259,1392580.42,2179918.74,0,0
3380031,254,CASH_IN,63250.71,C635768490,14917.0,78167.71,C715607678,1792883.02,1729632.31,0,0
5076883,355,PAYMENT,15419.91,C1238786356,28991.0,13571.09,M1077542356,0.0,0.0,0,0
5690812,397,PAYMENT,14492.12,C1975931298,0.0,0.0,M1083206642,0.0,0.0,0,0
106379,10,CASH_OUT,148825.83,C1643082759,0.0,0.0,C174849408,1099151.77,1690413.76,0,0
2276435,187,CASH_IN,72319.99,C1375395735,679983.32,752303.32,C868689965,487562.36,415242.36,0,0
2479046,204,PAYMENT,17285.92,C398713802,37693.0,20407.08,M342989012,0.0,0.0,0,0
3308457,252,PAYMENT,35067.17,C709387663,54490.7,19423.53,M965037753,0.0,0.0,0,0
3114855,236,PAYMENT,10504.33,C514992487,4209.0,0.0,M1409775567,0.0,0.0,0,0
6040658,487,PAYMENT,1398.86,C1540815596,12134.0,10735.14,M1280771547,0.0,0.0,0,0
1831081,163,PAYMENT,12251.89,C794853201,0.0,0.0,M1437451758,0.0,0.0,0,0
100378,10,TRANSFER,453354.07,C160455455,503835.27,50481.2,C1937294500,677210.2,2296368.43,0,0
2952217,230,TRANSFER,1903995.56,C2107579724,0.0,0.0,C1661801747,2393553.7,4297549.27,0,0
3540586,260,PAYMENT,2853.95,C415327304,20390.0,17536.05,M140908780,0.0,0.0,0,0
5968482,406,CASH_OUT,120558.58,C1589925403,145789.0,25230.42,C1184065601,0.0,120558.58,0,0
1243536,134,CASH_IN,260147.36,C426836463,20343.0,280490.36,C746629891,0.0,49199.03,0,0
3245247,250,TRANSFER,633573.87,C1209674137,12561.0,0.0,C65181914,1877398.73,2510972.59,0,0
1412702,139,CASH_OUT,43072.5,C180302711,57269.0,14196.5,C1214038497,82334.0,3542786.37,0,0
5812096,401,PAYMENT,30074.77,C79383046,15003.0,0.0,M641033490,0.0,0.0,0,0
120012,11,CASH_OUT,521377.95,C1701013947,20812.0,0.0,C1246074457,11603.11,532981.06,0,0
4168063,304,CASH_OUT,15458.58,C416547344,0.0,0.0,C1821488789,314208.16,329666.74,0,0
806749,40,PAYMENT,31360.53,C1592347851,0.0,0.0,M978973626,0.0,0.0,0,0
725772,37,CASH_OUT,320849.22,C2035759497,2098.0,0.0,C1328992492,178744.76,499593.99,0,0
3433823,256,PAYMENT,6605.56,C699707313,10226.0,3620.44,M331729337,0.0,0.0,0,0
2668413,210,PAYMENT,1876.33,C1833898372,1128.0,0.0,M571656391,0.0,0.0,0,0
6224921,590,TRANSFER,1365234.29,C176351494,26659.0,0.0,C1250736255,0.0,1365234.29,0,0
3843025,282,TRANSFER,196373.29,C7109966,0.0,0.0,C408209383,679282.6,875655.88,0,0
673027,36,PAYMENT,2960.23,C757572036,0.0,0.0,M1607055603,0.0,0.0,0,0
1828154,163,PAYMENT,5410.9,C736782732,139253.0,133842.1,M2048113390,0.0,0.0,0,0
5201526,369,CASH_OUT,15586.61,C1192657176,28831.0,13244.39,C1219177257,0.0,15586.61,0,0
5129768,356,CASH_OUT,3110.04,C1297991886,0.0,0.0,C1101698911,245199.5,248309.53,0,0
1758387,161,CASH_OUT,304885.8,C2074667336,13097.79,0.0,C59215997,13445110.06,13749995.87,0,0
5020879,353,CASH_OUT,231129.04,C102207422,11507.0,0.0,C747285432,0.0,231129.04,0,0
5808640,401,CASH_OUT,118714.13,C270569976,1307.0,0.0,C496840426,4344312.69,4463026.82,0,0
6158702,548,CASH_OUT,43376.81,C2047623716,25746.0,0.0,C1457136790,0.0,43376.81,0,0
1305021,136,CASH_IN,148896.04,C498456462,3917212.41,4066108.45,C157956412,421251.66,272355.62,0,0
580067,33,PAYMENT,93.95,C741482585,0.0,0.0,M1827686270,0.0,0.0,0,0
2755471,212,PAYMENT,13867.49,C1332866097,82539.89,68672.4,M1730229748,0.0,0.0,0,0
4282254,307,TRANSFER,186835.99,C172574684,13733.0,0.0,C1489280376,751882.55,938718.55,0,0
2920789,229,PAYMENT,8448.35,C2118396664,204747.94,196299.59,M294203823,0.0,0.0,0,0
3635324,274,CASH_OUT,106763.84,C876723740,35964.0,0.0,C2024294646,0.0,106763.84,0,0
123500,11,CASH_OUT,65046.91,C1105591213,0.0,0.0,C1782098044,1908408.85,1973455.75,0,0
220149,14,CASH_OUT,281943.34,C1556503457,362119.0,80175.66,C1290588647,0.0,281943.34,0,0
5753683,399,CASH_IN,150097.74,C629106284,2892967.75,3043065.49,C1942581984,323678.8,173581.06,0,0
2019861,180,PAYMENT,10148.88,C1771064006,202074.86,191925.98,M873851888,0.0,0.0,0,0
2082991,182,CASH_IN,44486.95,C725195106,100101.0,144587.95,C2015334196,173884.52,129397.57,0,0
245352,14,CASH_OUT,298357.77,C551624911,21506.0,0.0,C1400183070,0.0,298357.77,0,0
1206062,133,CASH_IN,139903.83,C63150908,129320.64,269224.47,C1056545098,985126.48,1121337.0,0,0
4832064,347,CASH_OUT,4367.02,C796639684,0.0,0.0,C303363038,37492.89,41859.91,0,0
85686,10,CASH_OUT,143388.51,C1376216529,69345.4,0.0,C1428871260,0.0,143388.51,0,0
1908225,166,PAYMENT,20696.45,C267805443,0.0,0.0,M880640034,0.0,0.0,0,0
3025742,233,TRANSFER,979742.5,C965860181,0.0,0.0,C1115074295,1338057.73,2317800.23,0,0
3169030,238,CASH_IN,68084.5,C506662381,1687468.7,1755553.2,C2116410059,1560504.21,1492419.71,0,0
3489097,258,CASH_IN,149401.64,C74759850,13381976.62,13531378.25,C1222187579,531524.37,382122.74,0,0
2004094,179,TRANSFER,1498286.83,C1688445807,878.0,0.0,C2052191571,344809.58,1843096.41,0,0
2133581,183,CASH_IN,84468.1,C279655706,500437.36,584905.46,C2041238932,1338812.02,1254343.92,0,0
731770,37,CASH_OUT,185903.15,C1685773322,271183.76,85280.61,C2083463017,347555.27,533458.42,0,0
2221999,186,CASH_IN,340484.98,C1482235328,4435888.48,4776373.46,C1934716377,754779.61,414294.63,0,0
690045,36,PAYMENT,29532.11,C2108825418,20237.0,0.0,M1379630503,0.0,0.0,0,0
5348510,375,PAYMENT,15451.3,C585509250,40577.0,25125.7,M228981266,0.0,0.0,0,0
5858088,402,CASH_OUT,164227.95,C2013330878,19805.0,0.0,C126978053,2617698.03,2781925.98,0,0
3100955,235,CASH_OUT,117346.33,C799719562,20190.0,0.0,C1800007051,497965.39,615311.73,0,0
5530320,381,CASH_IN,292622.1,C1085341091,3403042.42,3695664.52,C1098112405,299879.64,7257.54,0,0
3103632,235,CASH_IN,161558.34,C140739372,21273.0,182831.34,C786334880,3785145.89,3623587.55,0,0
5400656,377,CASH_OUT,60746.49,C979852951,0.0,0.0,C132704991,288472.88,349219.37,0,0
702634,37,PAYMENT,3483.51,C1340732333,0.0,0.0,M1255750636,0.0,0.0,0,0
3307159,252,TRANSFER,29927.44,C680506477,0.0,0.0,C536570424,129818.81,159746.25,0,0
6255591,597,CASH_OUT,316989.68,C289577693,113277.28,0.0,C1853417494,631078.07,948067.75,0,0
2950752,230,CASH_OUT,341888.57,C1420283760,57559.0,0.0,C502861603,165108.59,506997.16,0,0
4286837,307,CASH_IN,33253.34,C785578415,75154.62,108407.96,C143188975,37273.59,4020.25,0,0
3518792,259,CASH_OUT,54218.81,C1688807679,12354.0,0.0,C212654491,685543.47,739762.28,0,0
4173203,304,CASH_OUT,241571.12,C681623616,865250.0,623678.88,C245032524,0.0,241571.12,0,0
3881661,283,CASH_OUT,73779.97,C1762366369,100458.0,26678.03,C2112096297,0.0,73779.97,0,0
4522395,326,TRANSFER,913785.04,C989793722,15216.0,0.0,C1906582184,0.0,913785.04,0,0
110142,11,CASH_IN,95251.95,C2016608062,3011.0,98262.95,C352976788,117817.13,22565.18,0,0
2146571,184,PAYMENT,5455.77,C916413109,124691.32,119235.55,M1587401143,0.0,0.0,0,0
5667799,396,CASH_OUT,50880.32,C1711176550,21184.0,0.0,C1575360070,86468.28,137348.6,0,0
1330680,137,PAYMENT,3330.06,C191595157,76611.0,73280.94,M1956191972,0.0,0.0,0,0
1386068,138,PAYMENT,13938.85,C1386936831,0.0,0.0,M1740004055,0.0,0.0,0,0
954179,44,CASH_OUT,321069.36,C190743077,0.0,0.0,C386719853,2629646.7,2950716.06,0,0
1874225,164,PAYMENT,3879.47,C1274120417,51690.0,47810.53,M846448480,0.0,0.0,0,0
2585441,207,PAYMENT,2808.58,C1519987315,0.0,0.0,M1634186707,0.0,0.0,0,0
3086354,235,CASH_OUT,56210.3,C1915133727,421789.0,365578.7,C642000407,0.0,56210.3,0,0
566140,23,TRANSFER,109827.46,C1364761214,21040.0,0.0,C2108567113,0.0,109827.46,0,0
3715283,278,PAYMENT,3267.91,C1242015553,108801.25,105533.34,M1640413212,0.0,0.0,0,0
5560917,384,PAYMENT,2324.87,C737653096,13697.0,11372.13,M974521642,0.0,0.0,0,0
4189586,305,CASH_OUT,162674.04,C1948345707,0.0,0.0,C666203296,384612.98,547287.02,0,0
2411185,202,PAYMENT,3252.04,C413434049,0.0,0.0,M1624580093,0.0,0.0,0,0
2897033,228,PAYMENT,27157.63,C133400769,0.0,0.0,M296572112,0.0,0.0,0,0
4535778,326,PAYMENT,40712.13,C1082300002,163838.98,123126.84,M1179612686,0.0,0.0,0,0
1938883,177,CASH_OUT,275882.69,C2041343481,9683.0,0.0,C420371845,798319.54,1074202.23,0,0
2479434,204,CASH_IN,154237.07,C32423005,9450758.81,9604995.87,C1349897882,4350179.16,4195942.1,0,0
1334945,137,CASH_IN,271468.4,C1153653956,30891.0,302359.4,C1164454135,102674.41,0.0,0,0
6210269,588,CASH_IN,144509.55,C1637163255,886.0,145395.55,C156289020,0.0,0.0,0,0
2236775,186,PAYMENT,1227.89,C312576475,0.0,0.0,M1893312567,0.0,0.0,0,0
4729766,332,PAYMENT,66635.8,C772439517,0.0,0.0,M2056943899,0.0,0.0,0,0
5764264,400,CASH_IN,38254.45,C717321481,4160739.1,4198993.55,C1539345691,74829.09,36574.64,0,0
796774,40,CASH_IN,162701.5,C961750297,34708.0,197409.5,C1713489043,228622.11,110279.24,0,0
5187667,362,CASH_IN,104382.16,C1021675742,9280897.3,9385279.47,C946504399,197505.4,93123.23,0,0
5111117,355,PAYMENT,1853.07,C857772211,0.0,0.0,M1382107068,0.0,0.0,0,0
5432388,378,CASH_OUT,109021.79,C1163337838,56905.0,0.0,C90847018,702650.95,811672.74,0,0
4982064,352,TRANSFER,356485.39,C923501349,0.0,0.0,C1123429724,498522.7,855008.09,0,0
5137664,356,PAYMENT,11360.94,C1798361343,0.0,0.0,M306299775,0.0,0.0,0,0
3127568,236,PAYMENT,9916.46,C82257830,165.0,0.0,M2060989886,0.0,0.0,0,0
312634,16,PAYMENT,19477.16,C1118410344,20288.0,810.84,M1485505630,0.0,0.0,0,0
4483038,324,CASH_OUT,106409.49,C260925712,34528.0,0.0,C1921928838,0.0,106409.49,0,0
5176080,359,TRANSFER,966522.22,C1613685903,0.0,0.0,C1994484354,1792527.22,2759049.44,0,0
4036995,299,CASH_OUT,385259.38,C1414041055,0.0,0.0,C982759055,7541451.89,7926711.26,0,0
3256323,251,CASH_IN,31313.2,C319894041,11309.0,42622.2,C772973446,489839.54,458526.34,0,0
